Zip,Total,White,Black,Asian,Biracial,Other,state_name,Male,Female,Age,Home Price,Houses,Household Income
35963,1139,1034,11,0,22,72,Alabama,532,607,50.1,92600.0,481.0,47421.0
35802,21829,17003,3226,701,626,273,Alabama,10204,11625,44.7,231700.0,10128.0,95380.0
35805,21200,11741,6864,178,760,1657,Alabama,10185,11015,31.4,75300.0,9180.0,36754.0
35904,14030,11410,2005,121,357,137,Alabama,7126,6904,43.0,68700.0,5258.0,52028.0
35980,5154,4885,3,11,43,212,Alabama,2670,2484,35.4,78500.0,1735.0,56092.0
35022,20271,11025,8145,408,209,484,Alabama,9674,10597,40.5,173000.0,8137.0,70255.0
35036,367,110,254,3,0,0,Alabama,153,214,17.6,81300.0,129.0,25049.0
35043,11461,10366,641,228,146,80,Alabama,5393,6068,36.6,231900.0,3671.0,95848.0
35058,9234,8951,11,37,197,38,Alabama,4391,4843,43.9,123300.0,3577.0,59957.0
35061,1212,86,1126,0,0,0,Alabama,652,560,41.5,76800.0,417.0,56939.0
35062,7631,7110,286,17,145,73,Alabama,3616,4015,42.9,113300.0,2928.0,72699.0
35074,0,0,0,0,0,0,Alabama,0,0,,,0.0,
35077,13547,12534,673,0,154,186,Alabama,7158,6389,41.8,106000.0,4951.0,52980.0
35080,17889,14306,1998,325,724,536,Alabama,8618,9271,35.8,183400.0,6261.0,95844.0
35089,2034,879,1155,0,0,0,Alabama,925,1109,47.5,89800.0,793.0,42014.0
35091,3072,2780,178,10,86,18,Alabama,1420,1652,36.6,190700.0,1028.0,89148.0
35096,7610,5181,1963,163,283,20,Alabama,3630,3980,44.4,107800.0,2988.0,62905.0
35112,280,46,234,0,0,0,Alabama,111,169,54.1,,136.0,84065.0
35126,20825,16255,4124,34,311,101,Alabama,9912,10913,41.8,145600.0,7600.0,76926.0
35130,2892,2612,254,0,20,6,Alabama,1380,1512,45.0,76300.0,1232.0,49083.0
35133,3690,3536,21,51,53,29,Alabama,1829,1861,42.7,123400.0,1366.0,54357.0
35151,7516,6407,980,0,127,2,Alabama,3718,3798,45.2,98600.0,2838.0,61641.0
35172,3177,3058,65,2,49,3,Alabama,1706,1471,44.7,74400.0,1226.0,51115.0
35178,3814,2813,918,23,11,49,Alabama,1789,2025,38.8,87400.0,1331.0,55151.0
35183,1062,1048,14,0,0,0,Alabama,521,541,42.6,77300.0,310.0,74959.0
35210,13484,7644,4761,81,163,835,Alabama,5924,7560,41.3,140000.0,5961.0,71735.0
35211,24594,2507,21210,321,436,120,Alabama,10947,13647,39.0,79400.0,11437.0,42402.0
35214,18264,3373,14479,104,163,145,Alabama,8069,10195,44.1,102500.0,7307.0,57500.0
35242,55122,46973,4395,2132,823,799,Alabama,26512,28610,40.9,347400.0,21757.0,128831.0
35470,4676,1708,2622,338,8,0,Alabama,1948,2728,23.5,106500.0,1753.0,37134.0
35481,3669,2152,1419,0,33,65,Alabama,1851,1818,46.0,79700.0,1457.0,44674.0
35504,13160,12215,417,194,162,172,Alabama,6257,6903,41.6,147000.0,5076.0,67272.0
35555,9617,7415,1809,65,322,6,Alabama,4905,4712,43.1,86800.0,3869.0,57335.0
35581,5709,5484,21,0,14,190,Alabama,2406,3303,40.2,84200.0,2019.0,49423.0
35582,4444,4279,0,5,151,9,Alabama,2117,2327,36.5,84200.0,1649.0,46798.0
35611,25744,19158,4926,323,478,859,Alabama,11860,13884,40.6,123300.0,9678.0,56663.0
35620,9026,8695,250,34,39,8,Alabama,4665,4361,42.2,125000.0,3240.0,69908.0
35621,2951,2855,0,59,3,34,Alabama,1703,1248,47.8,109600.0,1253.0,61106.0
35755,686,667,10,0,9,0,Alabama,354,332,51.0,169900.0,259.0,59828.0
35773,12775,9513,2403,26,639,194,Alabama,6186,6589,36.9,119300.0,4807.0,66867.0
35031,8060,7797,20,26,150,67,Alabama,3856,4204,41.3,115100.0,2845.0,56401.0
35956,9161,8947,0,14,63,137,Alabama,4423,4738,42.3,109200.0,3256.0,61135.0
35966,3682,3483,0,0,134,65,Alabama,1736,1946,51.4,96200.0,1470.0,47439.0
35053,2519,2450,0,0,69,0,Alabama,1194,1325,51.7,164200.0,924.0,91829.0
35981,1860,1436,0,21,144,259,Alabama,957,903,46.0,95300.0,673.0,62621.0
35064,11171,527,10375,0,248,21,Alabama,4652,6519,37.0,97100.0,4514.0,45429.0
35046,4641,4558,8,0,38,37,Alabama,2171,2470,41.9,121400.0,1935.0,56421.0
35063,3671,3494,0,0,177,0,Alabama,1947,1724,44.4,81200.0,1303.0,60482.0
35072,4901,2919,1918,13,21,30,Alabama,2547,2354,45.7,80300.0,1855.0,51084.0
35078,1919,1400,469,0,50,0,Alabama,899,1020,49.4,161600.0,722.0,76846.0
35087,2253,2186,18,0,0,49,Alabama,1022,1231,42.3,95600.0,956.0,56797.0
35097,2004,1985,14,0,5,0,Alabama,993,1011,42.7,111600.0,648.0,59438.0
35114,8624,6281,1189,92,405,657,Alabama,4207,4417,37.8,192900.0,3075.0,94237.0
35117,5235,5150,41,8,36,0,Alabama,2529,2706,41.5,158900.0,2019.0,80870.0
35119,259,0,259,0,0,0,Alabama,39,220,40.5,,78.0,
35127,10185,3975,6084,9,117,0,Alabama,4814,5371,43.8,154400.0,3745.0,80238.0
35136,2076,1722,345,0,0,9,Alabama,1006,1070,46.7,118300.0,786.0,58028.0
35149,413,187,226,0,0,0,Alabama,215,198,36.4,114700.0,181.0,39006.0
35180,14092,12775,917,51,157,192,Alabama,6886,7206,41.1,139600.0,5164.0,68937.0
35188,4001,3903,64,0,34,0,Alabama,1908,2093,33.8,115000.0,1110.0,69790.0
35228,10349,751,9205,6,206,181,Alabama,4696,5653,39.7,68400.0,4083.0,44848.0
35401,37194,16754,18579,786,620,455,Alabama,17655,19539,22.5,110600.0,11118.0,38238.0
35447,2898,1320,1525,2,39,12,Alabama,1466,1432,39.4,96600.0,1146.0,52046.0
35453,10863,8656,1736,0,284,187,Alabama,5077,5786,38.6,138400.0,3785.0,62591.0
35457,0,0,0,0,0,0,Alabama,0,0,,,0.0,
35462,4258,888,3329,0,41,0,Alabama,1750,2508,53.5,79200.0,1771.0,32668.0
35466,5567,4579,850,0,130,8,Alabama,2937,2630,42.5,103500.0,2165.0,67573.0
35476,7473,3822,3551,22,44,34,Alabama,3105,4368,35.2,134000.0,2829.0,45179.0
35543,1285,1225,0,0,43,17,Alabama,694,591,35.4,62200.0,441.0,44737.0
35550,5761,5341,335,0,85,0,Alabama,2814,2947,44.8,74300.0,2367.0,49514.0
35585,1215,1215,0,0,0,0,Alabama,654,561,51.8,128900.0,515.0,59592.0
35587,676,676,0,0,0,0,Alabama,407,269,52.4,54700.0,299.0,44232.0
35622,7879,7544,46,48,106,135,Alabama,4064,3815,41.0,87600.0,2655.0,58729.0
35633,20747,18983,1273,177,240,74,Alabama,10242,10505,42.5,138900.0,8260.0,70460.0
35643,3696,2517,964,0,191,24,Alabama,1895,1801,49.0,115400.0,1465.0,61171.0
35648,3250,3069,12,20,123,26,Alabama,1540,1710,40.1,119200.0,1256.0,58742.0
35651,1255,1012,34,5,134,70,Alabama,516,739,41.7,104400.0,461.0,47003.0
35661,16881,14275,1924,136,187,359,Alabama,7826,9055,42.3,145400.0,6744.0,71629.0
35739,5048,4518,330,12,138,50,Alabama,2700,2348,36.0,143300.0,1956.0,67218.0
35746,604,496,0,14,94,0,Alabama,322,282,54.6,,259.0,35064.0
35756,14202,8500,4450,697,393,162,Alabama,6763,7439,34.9,224300.0,4890.0,102471.0
35758,45736,33714,6918,2557,1738,809,Alabama,22979,22757,38.3,233800.0,18208.0,113423.0
35760,4869,4644,12,6,148,59,Alabama,2394,2475,42.4,126100.0,1893.0,65898.0
35764,497,467,0,1,26,3,Alabama,242,255,53.0,90000.0,203.0,47209.0
35772,4409,3720,473,0,63,153,Alabama,2297,2112,41.4,82800.0,1789.0,42768.0
35775,1083,929,98,0,56,0,Alabama,552,531,34.2,108500.0,417.0,38349.0
35803,25710,21659,1472,1200,1218,161,Alabama,12391,13319,46.8,180100.0,11125.0,95445.0
35010,20625,13009,6688,135,172,621,Alabama,9757,10868,42.7,104600.0,8312.0,55634.0
35004,11762,9926,1540,111,169,16,Alabama,5842,5920,35.7,155700.0,4533.0,69626.0
35005,7528,4157,3195,0,75,101,Alabama,3608,3920,42.5,94300.0,2663.0,58674.0
35045,14778,12009,2049,182,297,241,Alabama,7116,7662,40.7,113500.0,5748.0,68862.0
35052,275,214,61,0,0,0,Alabama,138,137,71.9,,19.0,
35186,5092,4643,341,0,104,4,Alabama,2542,2550,48.0,170600.0,2013.0,86763.0
35213,13516,12954,403,40,67,52,Alabama,6456,7060,36.4,530600.0,5559.0,169124.0
35215,48483,11118,34932,57,1260,1116,Alabama,22012,26471,32.5,100300.0,18078.0,58379.0
35442,6237,1906,4058,11,52,210,Alabama,2404,3833,37.4,93400.0,1857.0,45339.0
35456,3461,2814,584,0,30,33,Alabama,1582,1879,44.2,117200.0,1172.0,66922.0
35044,7351,4869,2137,27,61,257,Alabama,3469,3882,38.5,95800.0,2994.0,45392.0
35055,20884,19395,220,118,564,587,Alabama,9894,10990,38.4,126300.0,7837.0,59748.0
35071,16181,13437,1781,347,92,524,Alabama,7848,8333,40.6,166400.0,6316.0,79372.0
35986,8130,7425,270,0,200,235,Alabama,3854,4276,39.0,116300.0,3142.0,51264.0
35068,8072,5616,1454,358,296,348,Alabama,3849,4223,37.6,149100.0,3315.0,68411.0
35111,16893,14017,2592,144,55,85,Alabama,8530,8363,38.6,194800.0,6044.0,83862.0
35118,3040,2560,319,9,92,60,Alabama,1529,1511,39.4,129400.0,1110.0,61166.0
35073,2396,1609,584,0,203,0,Alabama,1092,1304,48.9,85400.0,956.0,51657.0
35085,9116,7344,712,0,238,822,Alabama,4598,4518,35.4,83700.0,3270.0,58095.0
35124,24438,19134,2208,646,312,2138,Alabama,11694,12744,38.9,186600.0,9292.0,97118.0
35150,17448,11629,5347,0,143,329,Alabama,8057,9391,39.1,93900.0,6971.0,47998.0
35203,2996,1182,1732,0,66,16,Alabama,1754,1242,39.3,201600.0,1574.0,50633.0
35206,17350,4873,11523,77,317,560,Alabama,7869,9481,38.2,78300.0,6722.0,46142.0
35209,27768,19582,6419,726,440,601,Alabama,13006,14762,31.1,326200.0,12335.0,93329.0
35218,7178,358,6716,0,85,19,Alabama,3535,3643,35.1,65200.0,2928.0,43448.0
35226,35542,29146,3831,1586,692,287,Alabama,17597,17945,38.5,265200.0,13344.0,121690.0
35235,20926,8295,11545,132,334,620,Alabama,9613,11313,38.0,119800.0,8191.0,62829.0
35444,3962,3723,222,0,17,0,Alabama,1859,2103,38.1,107600.0,1415.0,58432.0
35461,2120,1606,507,0,7,0,Alabama,1161,959,44.0,134100.0,849.0,56049.0
35473,16305,12799,3059,91,74,282,Alabama,8064,8241,35.1,175400.0,6104.0,73287.0
35490,4206,3752,325,0,109,20,Alabama,2069,2137,31.7,114700.0,1358.0,61913.0
35501,9644,7679,1554,22,239,150,Alabama,4804,4840,37.3,91500.0,3693.0,53262.0
35540,2436,2422,0,0,11,3,Alabama,1172,1264,42.6,90200.0,1041.0,64027.0
35541,3390,3327,1,6,15,41,Alabama,1618,1772,51.8,147300.0,1444.0,60682.0
35542,965,925,21,0,19,0,Alabama,421,544,56.5,82000.0,461.0,55179.0
35544,476,419,50,0,3,4,Alabama,225,251,43.0,27300.0,240.0,72753.0
35564,2112,2094,0,2,4,12,Alabama,976,1136,45.7,97600.0,925.0,44415.0
35601,32666,20200,8714,164,576,3012,Alabama,15655,17011,37.2,98300.0,12393.0,54827.0
35610,1702,1699,0,0,1,2,Alabama,860,842,49.4,157300.0,785.0,56656.0
35619,4428,3834,314,50,111,119,Alabama,2294,2134,42.3,105300.0,1694.0,63712.0
35646,4734,3285,1309,0,74,66,Alabama,2376,2358,44.5,100700.0,1857.0,50851.0
35654,8006,6345,467,0,47,1147,Alabama,3996,4010,36.6,98200.0,2865.0,53168.0
35672,6189,4409,744,0,565,471,Alabama,3012,3177,39.2,98500.0,2353.0,60762.0
35744,2201,2010,18,10,111,52,Alabama,1003,1198,40.3,107100.0,788.0,43720.0
35761,12568,10244,1336,90,573,325,Alabama,6217,6351,39.9,154400.0,4894.0,75256.0
35763,18201,16429,667,555,377,173,Alabama,9088,9113,41.3,274400.0,6519.0,132199.0
35765,3926,3710,0,44,50,122,Alabama,2159,1767,45.9,91800.0,1483.0,53354.0
35768,11164,9863,596,121,208,376,Alabama,5375,5789,44.2,99800.0,4497.0,55425.0
35769,9968,9268,334,0,220,146,Alabama,4633,5335,41.5,143500.0,4020.0,62869.0
35776,3592,3328,33,5,111,115,Alabama,1888,1704,42.0,86900.0,1334.0,50341.0
35905,6144,5835,100,0,165,44,Alabama,2838,3306,46.1,127400.0,2401.0,71687.0
35907,8511,8269,85,46,53,58,Alabama,4182,4329,43.2,158500.0,3247.0,81185.0
35960,9668,8682,739,0,189,58,Alabama,4682,4986,48.4,145200.0,4158.0,62163.0
35131,4332,4000,258,3,57,14,Alabama,2204,2128,43.9,122400.0,1507.0,55629.0
35463,1794,1213,581,0,0,0,Alabama,904,890,42.6,128100.0,704.0,66670.0
35469,188,53,113,0,22,0,Alabama,77,111,55.4,,66.0,27188.0
35503,9074,8647,132,9,260,26,Alabama,4648,4426,42.4,117000.0,3473.0,60020.0
35553,4422,4113,47,0,201,61,Alabama,2376,2046,47.6,67900.0,1596.0,44474.0
35565,13266,12913,42,5,101,205,Alabama,6555,6711,44.9,72000.0,5321.0,47479.0
35574,1692,1601,88,0,3,0,Alabama,881,811,48.5,103200.0,743.0,74925.0
35578,5806,5665,10,57,74,0,Alabama,2775,3031,48.0,88700.0,2190.0,51479.0
35584,387,202,185,0,0,0,Alabama,226,161,39.8,49100.0,134.0,42478.0
35618,1851,730,1076,0,38,7,Alabama,962,889,46.4,78200.0,849.0,36703.0
35647,1185,1037,106,2,40,0,Alabama,598,587,42.1,117600.0,409.0,63560.0
35649,89,76,10,3,0,0,Alabama,35,54,56.8,400000.0,34.0,161118.0
35652,8700,8078,410,17,119,76,Alabama,4219,4481,44.5,135400.0,3514.0,67712.0
35670,6667,6121,391,0,100,55,Alabama,3481,3186,41.1,119300.0,2570.0,62475.0
35741,2984,2877,92,15,0,0,Alabama,1411,1573,48.8,275800.0,1323.0,124613.0
35752,2680,2413,111,0,27,129,Alabama,1052,1628,44.3,87500.0,966.0,47530.0
35759,7606,5270,1841,148,180,167,Alabama,4001,3605,42.5,188100.0,2942.0,104580.0
35766,123,109,0,0,14,0,Alabama,60,63,41.8,129200.0,55.0,33875.0
35801,23724,19866,2629,512,437,280,Alabama,12286,11438,40.8,258600.0,9839.0,103385.0
35810,29503,6401,21334,270,817,681,Alabama,13695,15808,37.7,85500.0,11387.0,50917.0
35816,13923,3733,8917,473,358,442,Alabama,6587,7336,27.8,83600.0,6517.0,33356.0
35976,17252,15528,1012,244,299,169,Alabama,8417,8835,44.4,165100.0,6825.0,70877.0
35952,7482,7069,75,40,189,109,Alabama,3912,3570,41.2,91000.0,2691.0,49479.0
35962,9516,7301,0,0,107,2108,Alabama,4868,4648,33.9,84800.0,3141.0,51963.0
35974,1514,1344,1,0,95,74,Alabama,728,786,42.1,86900.0,641.0,58993.0
35990,117,117,0,0,0,0,Alabama,49,68,21.4,,30.0,51480.0
35548,1704,1688,10,0,6,0,Alabama,817,887,45.0,65000.0,707.0,42171.0
35747,5231,4912,72,0,205,42,Alabama,2575,2656,45.7,151600.0,2139.0,78403.0
35959,4843,4538,253,25,6,21,Alabama,2406,2437,47.1,104700.0,1995.0,51184.0
35645,14011,13566,245,39,121,40,Alabama,6528,7483,44.4,160800.0,5322.0,81043.0
35745,188,188,0,0,0,0,Alabama,108,80,55.6,153700.0,84.0,56799.0
35774,237,230,7,0,0,0,Alabama,110,127,45.5,73000.0,82.0,41518.0
35984,1573,1521,0,0,11,41,Alabama,761,812,57.6,171700.0,764.0,66755.0
35978,4789,4565,0,0,89,135,Alabama,2453,2336,40.9,89000.0,1830.0,51258.0
35634,9793,9161,431,2,103,96,Alabama,4935,4858,49.0,177400.0,3972.0,87513.0
35906,9875,8139,1389,249,53,45,Alabama,4609,5266,41.3,159900.0,4149.0,66068.0
35983,3733,3588,127,0,9,9,Alabama,1918,1815,41.0,159900.0,1473.0,64724.0
35013,40,40,0,0,0,0,Alabama,40,0,47.9,,15.0,
35032,44,31,9,0,4,0,Alabama,21,23,54.8,73300.0,17.0,31518.0
35187,5,5,0,0,0,0,Alabama,3,2,,,3.0,
35229,1219,814,290,8,45,62,Alabama,382,837,19.4,,0.0,
35254,1574,778,686,48,45,17,Alabama,757,817,20.3,83800.0,189.0,33154.0
35577,41,41,0,0,0,0,Alabama,17,24,17.0,,6.0,
35615,245,170,75,0,0,0,Alabama,136,109,32.4,,109.0,
35896,700,52,648,0,0,0,Alabama,172,528,20.0,,0.0,
35033,3107,2975,28,22,67,15,Alabama,1602,1505,42.2,115100.0,1233.0,56520.0
35244,31930,23111,5801,2278,536,204,Alabama,15342,16588,40.5,293600.0,12609.0,111574.0
35020,26345,4835,19416,15,516,1563,Alabama,12412,13933,38.1,67400.0,10018.0,40071.0
35034,6030,2377,3576,0,60,17,Alabama,4121,1909,32.9,62800.0,1081.0,43277.0
35035,1179,967,212,0,0,0,Alabama,723,456,51.1,126300.0,389.0,88997.0
35042,5961,5145,704,37,75,0,Alabama,2860,3101,46.2,120600.0,2211.0,60891.0
35082,0,0,0,0,0,0,Alabama,0,0,,,0.0,
35121,15426,14290,544,35,250,307,Alabama,7298,8128,40.5,131600.0,5710.0,61982.0
35139,170,137,0,0,33,0,Alabama,71,99,51.7,20300.0,77.0,29660.0
35147,6094,5328,448,62,138,118,Alabama,2989,3105,35.5,184400.0,2177.0,96068.0
35148,2444,2137,278,0,29,0,Alabama,1115,1329,42.0,103000.0,995.0,59031.0
35176,902,902,0,0,0,0,Alabama,552,350,33.8,64100.0,349.0,49910.0
35216,37546,24530,8174,1314,1062,2466,Alabama,17807,19739,33.5,274400.0,15117.0,95941.0
35221,4803,73,4571,0,15,144,Alabama,2254,2549,37.5,65100.0,1828.0,51250.0
35223,11251,10482,208,361,164,36,Alabama,5282,5969,43.3,490000.0,4152.0,188929.0
35224,5168,1914,3192,19,32,11,Alabama,2549,2619,39.9,64100.0,2079.0,40702.0
35233,1715,994,418,220,65,18,Alabama,1020,695,27.7,185900.0,864.0,55558.0
36262,1427,1401,10,3,4,9,Alabama,868,559,35.0,82300.0,507.0,68037.0
36279,2339,2254,12,25,40,8,Alabama,1219,1120,50.6,153300.0,961.0,107310.0
36319,1917,1703,154,0,48,12,Alabama,929,988,48.9,77900.0,806.0,52975.0
36320,3708,3049,553,5,86,15,Alabama,1819,1889,43.5,88400.0,1351.0,53742.0
36330,36607,26853,6970,626,1234,924,Alabama,18097,18510,37.7,168200.0,14119.0,73569.0
36401,8109,3351,4676,14,36,32,Alabama,3939,4170,42.9,84500.0,2939.0,41639.0
36013,650,528,115,7,0,0,Alabama,293,357,50.8,422000.0,225.0,108856.0
36037,13306,6466,6366,205,269,0,Alabama,6128,7178,39.0,92000.0,4489.0,54085.0
36039,240,28,212,0,0,0,Alabama,126,114,49.3,82700.0,75.0,57352.0
36093,11147,9279,1482,78,181,127,Alabama,5356,5791,38.9,237600.0,3896.0,101971.0
36111,12369,4139,7569,10,455,196,Alabama,5699,6670,36.6,144200.0,4841.0,81665.0
36203,18033,13028,2983,381,435,1206,Alabama,8649,9384,38.9,148600.0,6970.0,73223.0
36250,4958,4401,524,0,0,33,Alabama,2169,2789,40.0,120500.0,1788.0,73229.0
36317,569,320,241,0,8,0,Alabama,233,336,57.7,64300.0,248.0,44255.0
36318,1571,1536,22,0,11,2,Alabama,812,759,35.9,70500.0,581.0,51594.0
36441,4107,3213,708,0,20,166,Alabama,2017,2090,38.6,86500.0,1509.0,49697.0
36442,2985,2665,272,22,13,13,Alabama,1509,1476,49.7,86000.0,1211.0,49589.0
36445,4713,3169,1115,66,168,195,Alabama,2316,2397,38.3,93300.0,1766.0,47838.0
36483,392,316,37,0,39,0,Alabama,206,186,55.8,77600.0,172.0,52806.0
36456,1393,1000,384,0,7,2,Alabama,747,646,41.9,58200.0,507.0,45539.0
36474,3099,2589,477,33,0,0,Alabama,1586,1513,45.6,74000.0,1250.0,48548.0
36475,2127,1376,719,0,0,32,Alabama,1142,985,46.7,64100.0,893.0,43835.0
36502,18192,9238,7117,30,301,1506,Alabama,10011,8181,37.4,107900.0,5965.0,44808.0
32631,264,253,0,11,0,0,Florida,61,203,66.5,274500.0,149.0,90427.0
32814,7155,5819,345,388,393,210,Florida,3412,3743,35.8,440000.0,3165.0,125617.0
32830,5,5,0,0,0,0,Florida,5,0,,,5.0,
32405,32064,25072,4481,644,1364,503,Florida,15567,16497,38.5,171500.0,12496.0,65123.0
32131,4560,3441,971,49,71,28,Florida,2515,2045,46.3,127700.0,1736.0,64440.0
32822,60781,45896,5658,1632,2564,5031,Florida,29253,31528,35.3,117800.0,22469.0,47636.0
32909,30798,22196,6339,670,902,691,Florida,14786,16012,40.1,147800.0,10760.0,63083.0
32616,1142,566,496,8,54,18,Florida,607,535,39.3,86300.0,391.0,43088.0
32750,24389,20681,1873,570,668,597,Florida,11990,12399,42.8,220100.0,9033.0,85661.0
32828,65665,47244,7235,5369,3063,2754,Florida,30928,34737,34.0,251700.0,21327.0,87442.0
33409,33875,18321,12383,1234,842,1095,Florida,16145,17730,33.0,154600.0,11116.0,63298.0
33413,17473,11419,4262,609,647,536,Florida,8493,8980,34.7,232300.0,5099.0,80390.0
33426,23155,17713,4128,645,525,144,Florida,10668,12487,41.5,183300.0,9361.0,67453.0
33469,15195,14650,114,124,88,219,Florida,7540,7655,55.1,356800.0,6805.0,120626.0
33471,7155,5294,1705,0,92,64,Florida,3996,3159,43.2,67000.0,2086.0,46265.0
33484,26146,22887,1884,475,452,448,Florida,11887,14259,67.2,137600.0,14332.0,64427.0
33004,16812,10771,4823,172,657,389,Florida,8235,8577,38.6,190900.0,6561.0,62518.0
33010,47231,42718,1560,130,305,2518,Florida,22780,24451,45.6,213800.0,15108.0,39763.0
33021,49350,37727,7967,861,1382,1413,Florida,23988,25362,42.1,254600.0,18255.0,79745.0
33023,73671,26666,40257,1298,2149,3301,Florida,35412,38259,35.3,187200.0,20500.0,60228.0
33025,71763,26809,38339,2792,1811,2012,Florida,33277,38486,35.6,215500.0,24198.0,67641.0
33030,35701,26574,5530,533,649,2415,Florida,19465,16236,30.9,195100.0,9011.0,53440.0
33035,15658,10508,3844,164,700,442,Florida,7134,8524,32.8,167700.0,4390.0,71872.0
33064,61397,37956,18795,1255,1769,1622,Florida,31532,29865,38.1,172700.0,20480.0,73865.0
33071,39839,28937,6761,1415,1682,1044,Florida,19513,20326,37.7,353900.0,12879.0,108614.0
33132,12895,10061,1514,507,374,439,Florida,7672,5223,36.8,483100.0,6389.0,108724.0
33139,38606,28702,1713,860,855,6476,Florida,21153,17453,41.0,398800.0,20882.0,108673.0
33141,40005,28850,1815,601,1108,7631,Florida,20375,19630,41.2,323600.0,17739.0,73214.0
33150,29839,5114,21850,527,563,1785,Florida,14698,15141,35.8,174200.0,9733.0,42462.0
33154,14790,12463,382,241,101,1603,Florida,7212,7578,44.0,592500.0,6272.0,119728.0
33166,24830,22211,1372,644,271,332,Florida,13128,11702,40.6,341600.0,7908.0,74314.0
33167,19837,5054,13432,8,129,1214,Florida,9441,10396,38.7,172700.0,5706.0,48940.0
33176,52461,40287,8450,1537,985,1202,Florida,25055,27406,41.7,376700.0,17152.0,105010.0
33177,58129,46684,6563,776,1201,2905,Florida,28523,29606,39.2,236600.0,14600.0,70637.0
33178,51459,47184,1175,1521,614,965,Florida,24256,27203,35.6,373800.0,14891.0,95971.0
33180,31883,29854,765,430,507,327,Florida,15259,16624,48.0,377700.0,14729.0,109681.0
33919,30764,28135,531,252,636,1210,Florida,14417,16347,57.0,195700.0,14047.0,75161.0
33953,6885,6518,148,115,77,27,Florida,3511,3374,63.6,214900.0,2986.0,81913.0
33001,323,323,0,0,0,0,Florida,160,163,69.0,322600.0,201.0,48619.0
33014,41316,37845,1002,608,551,1310,Florida,19845,21471,42.0,243400.0,14119.0,57625.0
33015,66272,54885,6535,975,820,3057,Florida,31745,34527,38.0,241300.0,21075.0,63665.0
33016,51003,47106,1469,239,200,1989,Florida,24161,26842,41.0,199400.0,14948.0,64195.0
33026,31045,22909,3401,1489,1499,1747,Florida,14367,16678,43.6,251100.0,11307.0,93360.0
33055,43405,27056,14056,217,627,1449,Florida,20209,23196,39.6,179200.0,11368.0,52622.0
33056,36409,5665,29360,211,539,634,Florida,16638,19771,36.2,164700.0,9860.0,52866.0
33716,18043,12759,2306,1160,1113,705,Florida,8719,9324,32.6,206500.0,8882.0,65641.0
33777,17179,15148,334,754,785,158,Florida,8273,8906,50.4,167200.0,7115.0,83852.0
33778,14710,12432,1447,239,333,259,Florida,7112,7598,48.0,141800.0,6003.0,64540.0
33823,32139,28216,2914,162,474,373,Florida,15586,16553,39.4,133400.0,10923.0,64666.0
33852,21202,18536,685,99,374,1508,Florida,10629,10573,54.0,120300.0,8301.0,61207.0
33901,20950,13917,4669,462,623,1279,Florida,9908,11042,44.8,171300.0,8876.0,60929.0
33904,31859,30045,788,363,347,316,Florida,15525,16334,55.6,222100.0,13854.0,67740.0
33916,23438,10251,10111,20,404,2652,Florida,11414,12024,32.4,94400.0,8169.0,49514.0
33950,22017,20983,299,250,248,237,Florida,10537,11480,66.4,280000.0,11210.0,81696.0
33971,27255,17955,7227,498,523,1052,Florida,13632,13623,32.4,148100.0,7284.0,59884.0
33960,719,713,0,0,0,6,Florida,362,357,56.3,168800.0,329.0,50014.0
33944,268,268,0,0,0,0,Florida,102,166,41.5,,104.0,
33946,2325,2312,0,0,0,13,Florida,1173,1152,67.0,416200.0,1184.0,107920.0
33981,10729,10327,129,57,155,61,Florida,5379,5350,59.2,231300.0,4530.0,69971.0
33990,32901,29575,1824,729,346,427,Florida,15350,17551,47.8,201300.0,11404.0,67672.0
33993,24856,22203,1522,327,242,562,Florida,12678,12178,41.2,199300.0,8056.0,74802.0
33173,32307,29134,491,697,281,1704,Florida,15063,17244,43.5,307000.0,10977.0,89416.0
33174,34015,30607,1471,1086,442,409,Florida,15319,18696,41.7,253700.0,9667.0,60407.0
